date,stock(%),vol
0.808333,0.009765,0.222223
0.808333,0.010428,0.222223
0.808333,0.011135,0.222223
0.808333,0.011891,0.222223
0.808333,0.012698,0.222223
0.808333,0.013559,0.222223
0.808333,0.014479,0.222223
0.808333,0.015461,0.222223
0.808333,0.01651,0.222223
0.808333,0.017631,0.222223
0.808333,0.018827,0.222223
0.808333,0.020104,0.222223
0.808333,0.021468,0.222223
0.808333,0.022925,0.222223
0.808333,0.024481,0.222223
0.808333,0.026142,0.222223
0.808333,0.027915,0.222223
0.808333,0.029809,0.222223
0.808333,0.031832,0.222223
0.808333,0.033992,0.222223
0.808333,0.036298,0.222223
0.808333,0.038761,0.222223
0.808333,0.041391,0.222223
0.808333,0.044199,0.222223
0.808333,0.047198,0.222223
0.808333,0.050401,0.222223
0.808333,0.05382,0.222223
0.808333,0.057472,0.222223
0.808333,0.061371,0.222223
0.808333,0.065536,0.222223
0.808333,0.069982,0.222223
0.808333,0.07473,0.222223
0.808333,0.079801,0.222223
0.808333,0.085215,0.222223
0.808333,0.090997,0.222223
0.808333,0.097172,0.222223
0.808333,0.103765,0.222223
0.808333,0.110805,0.222223
0.808333,0.118323,0.222223
0.808333,0.126352,0.222223
0.808333,0.134924,0.222223
0.808333,0.144079,0.222223
0.808333,0.153855,0.222223
0.808333,0.164294,0.222223
0.808333,0.175441,0.222223
0.808333,0.187345,0.222223
0.808333,0.200057,0.222223
0.808333,0.21363,0.222223
0.808333,0.228125,0.222223
0.808333,0.243604,0.222223
0.808333,0.260132,0.222223
0.808333,0.277782,0.222223
0.808333,0.29663,0.222223
0.808333,0.316756,0.222223
0.808333,0.338248,0.222223
0.808333,0.361199,0.222223
0.808333,0.385706,0.241416
0.808333,0.411876,0.259119
0.808333,0.439822,0.275666
0.808333,0.469664,0.291314
0.808333,0.501531,0.306184
0.808333,0.53556,0.320281
0.808333,0.571898,0.332989
0.808333,0.610701,0.342041
0.808333,0.652137,0.34472
0.808333,0.696385,0.339629
0.808333,0.743635,0.327124
0.808333,0.794091,0.308115
0.808333,0.84797,0.284106
0.808333,0.905505,0.257135
0.808333,0.966944,0.230675
0.808333,1.032551,0.205187
0.808333,1.10261,0.181319
0.808333,1.177422,0.164728
0.808333,1.257311,0.151249
0.808333,1.34262,0.156048
0.808333,1.433717,0.166055
0.808333,1.530995,0.175506
0.808333,1.634873,0.184319
0.808333,1.745799,0.192617
0.808333,1.864252,0.200499
0.808333,1.990742,0.208038
0.808333,2.125815,0.215266
0.808333,2.270052,0.222223
0.808333,2.424075,0.222223
0.808333,2.588549,0.222223
0.808333,2.764183,0.222223
